layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
11,5,14,0.5283153057098389,0.5619101524353027
11,8,26,0.5280280709266663,0.7149108052253723
11,2,14,0.5279468297958374,0.6224464178085327
11,6,26,0.5278729796409607,0.5922794342041016
11,23,25,0.5273848176002502,0.5570560097694397
11,10,11,0.5265253782272339,0.6516114473342896
11,7,23,0.5262070298194885,0.5737116932868958
11,1,25,0.5255552530288696,0.6450368165969849
11,1,26,0.5254242420196533,0.6364596486091614
11,19,25,0.5254106521606445,0.5424458384513855
11,14,16,0.5249935984611511,0.5653945803642273
11,7,19,0.5230717062950134,0.5527588725090027
11,2,6,0.5229683518409729,0.5598651170730591
11,21,24,0.5205889344215393,0.6413482427597046
11,3,6,0.5204391479492188,0.5364601612091064
11,13,18,0.5174275636672974,0.6363623738288879
11,1,9,0.51737380027771,0.6071410775184631
11,6,27,0.5173338055610657,0.5477805137634277
11,0,8,0.5165660977363586,0.8004550337791443
11,1,5,0.5155231356620789,0.5663331747055054
11,19,26,0.5153347253799438,0.5488680005073547
11,10,30,0.5145014524459839,0.6195672154426575
11,3,20,0.5144425630569458,0.5599284768104553
11,1,24,0.5141869783401489,0.6176976561546326
11,21,26,0.5139841437339783,0.6356403231620789
11,6,18,0.5119966268539429,0.5765857696533203
11,11,21,0.511741578578949,0.5860585570335388
11,7,22,0.5112079381942749,0.6018683910369873
11,8,15,0.5079808831214905,0.727040708065033
11,10,17,0.5074000358581543,0.657211422920227
11,2,20,0.5049251317977905,0.5776440501213074
11,0,5,0.5045326352119446,0.588646650314331
11,0,24,0.5039073824882507,0.6363606452941895
11,0,15,0.503515899181366,0.6767939925193787
11,10,16,0.5028465986251831,0.5820924639701843
11,1,12,0.5022608041763306,0.583407998085022
11,6,24,0.5021811723709106,0.5422274470329285
11,22,24,0.502058207988739,0.5749831199645996
11,6,28,0.5017040371894836,0.5467183589935303
11,23,24,0.5014724731445312,0.5216966867446899
11,23,28,0.5011679530143738,0.5207942128181458
11,7,20,0.5002284049987793,0.5863169431686401
11,23,27,0.4997759163379669,0.5302517414093018
11,3,14,0.49857380986213684,0.5606849193572998
11,20,27,0.4975459575653076,0.5721921324729919
11,2,18,0.4965102970600128,0.5804217457771301
11,19,24,0.49647092819213867,0.5132839679718018
11,8,25,0.4950924515724182,0.6894606947898865
11,22,28,0.49221092462539673,0.5486166477203369
11,10,29,0.4907812476158142,0.5552446246147156
11,8,13,0.49051937460899353,0.649450421333313
11,1,7,0.48988646268844604,0.553716242313385
11,20,25,0.4898790121078491,0.5689764618873596
11,18,21,0.4893161654472351,0.5721557140350342
11,6,11,0.48574385046958923,0.4938659071922302
11,8,9,0.48553380370140076,0.6380230784416199
11,19,27,0.4854343831539154,0.4967343211174011
11,1,30,0.4852057099342346,0.5264375805854797
11,0,26,0.4847413897514343,0.6473602652549744
11,14,24,0.48404660820961,0.5713502168655396
11,20,24,0.4815013110637665,0.5583875179290771
11,20,28,0.481092631816864,0.5344079732894897
11,0,9,0.4806511700153351,0.5915437340736389
11,20,26,0.47932833433151245,0.5878131985664368
11,1,17,0.47932687401771545,0.6401987075805664
11,19,28,0.47772467136383057,0.47432276606559753
11,4,10,0.47771644592285156,0.4963364005088806
11,0,25,0.47679486870765686,0.6368685960769653
