layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
10,21,25,0.6919716000556946,0.7076454162597656
10,4,27,0.6918821930885315,0.6678053736686707
10,16,31,0.6912100315093994,0.7081708312034607
10,7,22,0.6901549100875854,0.6446207761764526
10,22,26,0.6900935173034668,0.6908469200134277
10,6,7,0.689355731010437,0.6899690628051758
10,20,25,0.6863367557525635,0.7138769030570984
10,7,20,0.6862984895706177,0.7084986567497253
10,15,22,0.6849818825721741,0.6823317408561707
10,4,20,0.6837778091430664,0.6561232805252075
10,11,20,0.6830024123191833,0.6308211088180542
10,0,8,0.6826128363609314,0.6390120983123779
10,2,15,0.6825857162475586,0.7495027780532837
10,23,31,0.6825153231620789,0.7434127926826477
10,14,16,0.6818522810935974,0.7483582496643066
10,6,25,0.6813340187072754,0.7079930901527405
10,5,14,0.681088924407959,0.8053913116455078
10,5,23,0.6809741854667664,0.7403164505958557
10,6,15,0.6806828379631042,0.7063620686531067
10,6,20,0.6805348992347717,0.6551289558410645
10,4,23,0.6803048253059387,0.7360791563987732
10,2,5,0.6791667938232422,0.679715633392334
10,9,14,0.6787131428718567,0.7603605389595032
10,10,16,0.6778872013092041,0.722361147403717
10,8,26,0.6776695251464844,0.6771687865257263
10,5,8,0.6772063374519348,0.6388105750083923
10,4,21,0.6750468015670776,0.6766610741615295
10,5,24,0.6733930110931396,0.7593786716461182
10,1,8,0.6731171607971191,0.6272838115692139
10,3,8,0.6702611446380615,0.6361107230186462
10,2,8,0.6696811318397522,0.660642147064209
10,4,26,0.6696033477783203,0.643628716468811
10,16,30,0.6694320440292358,0.7003461718559265
10,22,30,0.6693826913833618,0.6792697906494141
10,2,12,0.6692430377006531,0.7246050238609314
10,16,24,0.6690185070037842,0.723456084728241
10,22,31,0.6687979698181152,0.6529213190078735
10,16,25,0.6686243414878845,0.6668417453765869
10,7,16,0.668511688709259,0.6510380506515503
10,5,20,0.6681542992591858,0.6353908777236938
10,2,7,0.6666650176048279,0.6786251068115234
10,3,20,0.6663227677345276,0.6453984379768372
10,8,27,0.6651789546012878,0.6727888584136963
10,12,22,0.6650285720825195,0.6571804285049438
10,13,14,0.6649205088615417,0.7769052982330322
10,1,20,0.6644956469535828,0.6201291084289551
10,16,18,0.6636775732040405,0.7466974854469299
10,2,24,0.6633765697479248,0.737615168094635
10,3,27,0.6628839373588562,0.6289947032928467
10,21,27,0.6618229150772095,0.6527312994003296
10,7,21,0.6613361239433289,0.6533375978469849
10,4,16,0.6607738137245178,0.6635907888412476
10,6,12,0.6607447266578674,0.7086148262023926
10,18,19,0.6606476902961731,0.7184525728225708
10,5,16,0.6605653762817383,0.6829084157943726
10,20,27,0.6601624488830566,0.6247081756591797
10,8,30,0.6597216725349426,0.719377875328064
10,22,29,0.6597002148628235,0.6298848986625671
10,8,23,0.6596017479896545,0.6875970959663391
10,2,20,0.6594066619873047,0.6481310725212097
10,0,31,0.6593036651611328,0.6877895593643188
10,16,19,0.6589464545249939,0.7368743419647217
10,4,14,0.6588418483734131,0.7678006887435913
10,6,31,0.6579956412315369,0.680083692073822
10,5,27,0.6557129621505737,0.6050440669059753
10,13,16,0.6549073457717896,0.6712327003479004
10,5,18,0.6548372507095337,0.6836758255958557
10,6,21,0.6531696915626526,0.645544707775116
10,8,15,0.6499731540679932,0.6705703735351562
10,22,24,0.6499162912368774,0.6653925180435181
10,10,22,0.6485658288002014,0.6574339270591736
10,21,26,0.6484179496765137,0.6346027851104736
10,3,21,0.6478803753852844,0.645226001739502
10,5,21,0.6472458243370056,0.6473194360733032
10,6,30,0.6452678442001343,0.6798928380012512
10,21,24,0.643683671951294,0.674273669719696
