layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
13,2,27,0.618573009967804,0.6695480942726135
13,6,7,0.6168333888053894,0.6975042223930359
13,8,27,0.6167497038841248,0.7209997177124023
13,2,4,0.6167353391647339,0.6617224812507629
13,15,27,0.6153293251991272,0.6806539297103882
13,23,24,0.6148101091384888,0.7013683915138245
13,25,31,0.6147004961967468,0.5793226957321167
13,4,27,0.6144951581954956,0.6643582582473755
13,3,25,0.614047110080719,0.6083792448043823
13,5,22,0.6139100790023804,0.6709965467453003
13,0,24,0.6126837134361267,0.6682941913604736
13,4,26,0.6126781105995178,0.6659706830978394
13,0,26,0.6125746965408325,0.6884728074073792
13,7,30,0.6124782562255859,0.6176084280014038
13,20,31,0.612389326095581,0.5399256944656372
13,9,24,0.6121034622192383,0.6729133725166321
13,22,27,0.6091455817222595,0.7225775122642517
13,18,24,0.6072019934654236,0.6583467125892639
13,4,14,0.6063529253005981,0.6504924893379211
13,11,24,0.6041628122329712,0.6381583213806152
13,21,27,0.6039511561393738,0.6998522281646729
13,7,26,0.6038402318954468,0.7506107687950134
13,4,17,0.6021052598953247,0.6577056646347046
13,19,27,0.601687490940094,0.7483711838722229
13,17,24,0.601054310798645,0.6656511425971985
13,7,17,0.6010269522666931,0.7028346657752991
13,5,25,0.6004599928855896,0.6380988955497742
13,6,31,0.6003872752189636,0.5974686145782471
13,12,27,0.6003403663635254,0.6550524830818176
13,18,31,0.6002753973007202,0.6071408987045288
13,27,29,0.6002330183982849,0.745475172996521
13,4,9,0.5994492769241333,0.6601487398147583
13,2,7,0.5975837707519531,0.6481596231460571
13,11,27,0.5968580842018127,0.662594735622406
13,24,26,0.5962327122688293,0.7357935905456543
13,4,30,0.5945000648498535,0.6042535305023193
13,7,20,0.5938568711280823,0.659656822681427
13,7,13,0.5935921669006348,0.6759524345397949
13,14,24,0.5928308367729187,0.566303551197052
13,5,29,0.589431881904602,0.6522994041442871
13,12,24,0.5863237380981445,0.5961307287216187
13,21,31,0.585686981678009,0.5721673965454102
13,7,27,0.5855324268341064,0.7700502276420593
13,8,24,0.5841180682182312,0.6665176749229431
13,7,21,0.5829209089279175,0.6978203654289246
13,2,24,0.5823711156845093,0.6063436269760132
13,7,18,0.582196831703186,0.6899845600128174
13,22,31,0.5816535353660583,0.5370103120803833
13,9,27,0.5810000896453857,0.6967651844024658
13,7,8,0.5792081952095032,0.6830621361732483
13,3,4,0.5767053365707397,0.5848506093025208
13,1,7,0.5757938027381897,0.679026186466217
13,3,7,0.5741878747940063,0.6080812811851501
13,13,31,0.5730223655700684,0.5660989880561829
13,5,28,0.5709893703460693,0.6453925371170044
13,17,31,0.5701318383216858,0.5775731205940247
13,7,31,0.5697165131568909,0.562080442905426
13,4,10,0.5694816708564758,0.6319049000740051
13,8,31,0.5685417056083679,0.5607748627662659
13,4,15,0.5684314966201782,0.6273573040962219
13,10,27,0.5647976398468018,0.6737649440765381
13,1,31,0.564613938331604,0.5632765889167786
13,6,24,0.5600051879882812,0.6313948035240173
13,24,27,0.5544940829277039,0.737645149230957
13,1,24,0.5524398684501648,0.6112895607948303
13,24,31,0.5523639917373657,0.5239102840423584
13,17,27,0.551834225654602,0.6842763423919678
13,5,7,0.5495344400405884,0.6374059915542603
13,0,4,0.5489650368690491,0.6077126860618591
13,18,27,0.544718325138092,0.6597952842712402
13,1,27,0.5436235666275024,0.6646943092346191
13,27,30,0.5430071353912354,0.5874062180519104
13,13,24,0.5420914888381958,0.6060823798179626
13,27,28,0.540604829788208,0.7359972596168518
13,4,25,0.54045170545578,0.5838928818702698
13,3,24,0.5378673076629639,0.5310156345367432
13,24,30,0.5362261533737183,0.5560092926025391
13,21,24,0.5355323553085327,0.6204736828804016
13,4,19,0.5355206727981567,0.6036034822463989
13,4,22,0.5336787104606628,0.5717900991439819
13,20,24,0.532446563243866,0.5815682411193848
13,5,31,0.526565432548523,0.5261855125427246
13,27,31,0.523446261882782,0.5266202092170715
13,3,27,0.5184493660926819,0.5634013414382935
13,4,29,0.5158547759056091,0.5834538340568542
13,5,24,0.503779947757721,0.5827637314796448
13,4,28,0.49340930581092834,0.5737324953079224
13,0,27,0.48881420493125916,0.6288753747940063
13,4,7,0.4818342328071594,0.5721988081932068
13,4,31,0.45022621750831604,0.4638899564743042
13,4,24,0.43742844462394714,0.523110032081604
